global_actual,global_preds
0.95,0.3413516051272786
0.95,0.3081053424829234
0.95,0.2756919753432046
0.95,0.2443951684984915
0.95,0.2140009069319942
0.95,0.1918894415621981
0.95,0.1767995701531944
0.95,0.1615864192834882
0.95,0.3716537476492525
0.95,0.3345024151084219
0.95,0.2978716147655889
0.95,0.2663293770746615
0.95,0.2360214168065002
0.95,0.2007765455020195
0.95,0.1745854210915922
0.95,0.1516624226973792
0.95,0.1266406085123448
0.95,0.1046204959473368
0.95,0.0883054071910268
0.95,0.0725465233495905
0.95,0.0588182315826923
0.95,0.2390995437459661
0.95,0.2067260849261365
0.95,0.1772859337345553
0.95,0.1458411007234077
0.95,0.113431288084713
0.95,0.0855552024818441
0.95,0.0630526142926855
0.95,0.0436645068618578
0.95,0.0252729651634981
0.95,0.0120062335137199
0.95,0.0011861621183298
0.95,-0.0150760844750352
0.95,-0.0289560633315834
0.95,0.1283433918735983
0.95,0.1000373322585281
0.95,0.0707031208060775
0.95,0.03841602004308
0.95,0.0106034472010463
0.95,-0.0116549943029454
0.95,-0.0276676453952
0.95,-0.0444782074720216
0.95,-0.0573963567977332
0.95,-0.0672572379325092
0.95,-0.0786108108430078
0.95,-0.0951050578026729
0.95,-0.1107789174120091
0.95,0.0349913257062793
0.95,0.0034992128651333
0.95,-0.0269986045835214
0.95,-0.0545216523201166
0.95,-0.0803453505846747
0.95,-0.0966410563134373
0.95,-0.1115935153953986
0.95,-0.1243057165060371
0.95,-0.132377399464225
0.95,-0.1416065017421778
0.95,-0.1528155675132044
0.95,-0.1677884596549499
0.95,-0.183013756843525
0.95,0.5826744059605663
0.95,0.3350164697426755
0.95,0.2838562314139142
